Pokolról pokolra;Who'll Stop the Rain?;Játékfilm;1978;126;Amerikai Egyesült Államok;Karel Reisz;Nick Nolte, Tuesday Weld, Michael Moriarty;
Remény;H?p;Játékfilm;2020;126;Svédország, Norvégia; Maria S?dahl;Terje Auli, Stellan Skarsg?rd, Andrea Br?in Hovig;
Snowpiercer - Túlélõk viadala;Snowpiercer;Játékfilm;2013;126;Franciaország, Amerikai Egyesült Államok;Joon-ho Bong;;R
Star Trek;Star Trek;Játékfilm;2009;126;Amerikai Egyesült Államok;J.J. Abrams;Zachary Quinto, Eric Bana, Chris Pine;
Syrina;Syrina;Egyéb;2005;126;Amerikai Egyesült Államok;Stephen Gaghan;George Clooney, Amr Waked, Kayvan Novak;
Szél támad;Kaze tachinu;Animációs film;2013;126;Japán;Hayao Miyazaki;;PG-13
Szívek királynõje;Dronningen;Játékfilm;2019;126;Dánia;May el-Toukhy;Trine Dyrholm, Gustav Lindh, Magnus Krepper;
Temetetlen múlt;What lies beneath;Játékfilm;2000;126;Amerikai Egyesült Államok;Robert Zemeckis;Diana Scarwid, Harrison Ford, Michelle Pfeiffer;
The devil at 4 o' clock;The devil at 4 o' clock;Egyéb;1961;126;Amerikai Egyesült Államok;Mervyn LeRoy;Frank Sinatra, Spencer Tracy, Kerwin Mathews;
Tükröm, tükröm;Mirror Has Two Faces;romantikus - vígjáték;1996;126;USA;Barbra Streisand;Barbra Streisand, Jeff Bridges, Pierce Brosnan;PG-13
Vad éjszakák;Les Nuits Fauves;filmdráma;1992;126;Franciaország;Cyrill Collard;Carlos Lopez, Cyrill Collard, Romane Bohringer;
Z világháború;World War Z;Játékfilm;2013;126;Amerikai Egyesült Államok;Marc Forster;;PG-13
A jövõ kezdete;Pay It Forward;filmdráma;2000;127;USA;Martin Campbell;Bill Paxton, Chris O'Donnell, Scott Glenn;PG-13
A leleményes Hugo;Hugo;Játékfilm;2011;127;Amerikai Egyesült Államok;Martin Scorsese;;PG
A nagy Lebowski;The Big Lebowski;Játékfilm;1997;127;Amerikai Egyesült Államok;Joel Coen;John Goodman, Steve Buscemi, Jeff Bridges;
A passió;The Passion of the Christ;történelmi - dráma;2004;127;USA;Mel Gibson;James Caviezel, Monica Bellucci, Claudia Gerini;R
A sas és a sárkány;Dragon Blade;Játékfilm;2015;127;Kína;Daniel Lee;;R
A temetetlen halott;A temetetlen halott;Játékfilm;2004;127;Lengyelország, Szlovákia, Magyarország;Mészáros Márta;Jan Nowicki, Moór Mariann, Horváth Lili;
A vér és méz földjén;In the Land of Blood and Honey;Játékfilm;2011;127;Amerikai Egyesült Államok;Angelina Jolie;;
A viskó;The Shack;Játékfilm;2017;127;Amerikai Egyesült Államok;Stuart Hazeldine;;PG-13
A vonat;The Train;Játékfilm;1964;127;Olaszország, Franciaország, Amerikai Egyesült Államok;John Frankenheimer;Jeanne Moreau, Burt Lancaster, Paul Scofield;
Állítsátok meg Terézanyut;Állítsátok meg Terézanyut;Játékfilm;2004;127;Magyarország;Bergendy Péter;Schell Judit, Ónodi Eszter, Hámori Gabriella;
A-q hiteles története;;filmdráma;1981;127;Kína;Cen Fan;Li Ting-pao, Jang Pao-hö, Jen Sun-kaj;
Ártatlanságra ítélve;Presumed Innocent;bûnügyi;1990;127;USA;Alan J. Pakula;Raul Julia, Bonnie Bedelia, Harrison Ford;R
Az amerikai birodalom bukása;La chute de l’empire américain;Játékfilm;2018;127;Kanada ;Denys Arcand;Éric Bruneau, Vincent Leclerc, Maxim Roy;R
Az ítélet eladó;Runaway jury;Játékfilm;2003;127;Amerikai Egyesült Államok;Gary Fleder;Dustin Hoffman, Gene Hackman, John Cusack;
Az ördögûzõ;The Exorcist;horror;1973;127;USA;William Friedkin;Max von Sydow, Lee J. Cobb, Ellen Burstyn;R
Beatünnep-Illés 50.;Beatünnep-Illés 50.;Nem fikciós mûvek;2015;127;Magyarország;Novák Péter, Koós György;;
Beépülve - Az Escobar ügy;The Infiltrator;Játékfilm;2016;127;Egyesült Királyság;Brad Furman;;R
Blues Brothers;Blues Brothers;Játékfilm;1980;127;Amerikai Egyesült Államok;John Landis;John Belushi, James Brown, Dan Aykroyd;
Büszkeség és balítélet;Pride and prejudice;Játékfilm;2005;127;Franciaország, Egyesült Királyság;Joe Wright;Keira Knightley, Rosamund Pike, Talulah Riley;
C.R.A.Z.Y ;C.R.A.Z.Y ;Egyéb;2005;127;Kanada;Jean-Marc Vallée;Danielle Proulx, Marc-André Grondin, Michel Côté;
Cobain: Montage of Heck;Cobain: Montage of Heck;Játékfilm;2015;127;Amerikai Egyesült Államok;Brett Morgen;;TV-MA
Dominó;Domino;Játékfilm;2005;127;Franciaország, Amerikai Egyesült Államok;Tony Scott;Mickey Rourke, Edgar Ramirez, Keira Knightley;
Egyiptom istenei;Gods of Egypt;Játékfilm;2015;127;Amerikai Egyesült Államok;Alex Proyas;;PG-13
Elemi ösztön;Basic instinct;Játékfilm;1992;127;Amerikai Egyesült Államok;Paul Verhoeven;Michael Douglas, George Dzundza, Sharon Stone;
Életben maradtak;Alive;filmdráma;1993;127;USA;Frank Marshall;Josh Hamilton, Ethan Hawke, Vincent Spano;R
Esküvõ;A Wedding;szatíra;1978;127;USA;Robert Altman;Carol Burnett, Vittorio Gassman, Paul Dooley;PG
Felkavar a szél;The Wind That Shakes the Barley;Játékfilm;2006;127;Egyesült Királyság, Írország, Franciaország, Spanyolország, Németország, Olaszország;Ken Loach;Padraic Delaney, Cillian Murphy, Liam Cunningham;
Földi szerelem;L'amour par terre;filmdráma;1983;127;Franciaország;Jacques Rivette;Géraldine Chaplin, Jane Birkin, André Dussollier;
Határok nélkül;Beyond borders;Játékfilm;2003;127;Amerikai Egyesült Államok, Németország;Martin Campbell;Clive Owen, Teri Polo, Angelina Jolie;
Huszár a tetõn;Le hussard sur le toit;Játékfilm;1995;127;Franciaország;Jean-Paul Rappeneau;Pierre Arditi, Olivier Martinez, Juliette Binoche;
Jurassik Park 1.;Jurassic Park 1.;Játékfilm;1993;127;Amerikai Egyesült Államok;Steven Spielberg;Téa Leoni, William H. Macy, Sam Neill;
Kaliforniai álom;La La Land;Játékfilm;2016;127;Amerikai Egyesült Államok;Damien Chazelle;;PG-13
Kapitalizmus: Szeretem;Capitalism: A Love Story;Nem fikciós mûvek;2009;127;Amerikai Egyesült Államok;Michael Moore;;
Késõn kezdõ;The Rookie;Játékfilm;1800;127;NA;Ismeretlen;;
Kezdetek;Kezdetek;Egyéb;1961;127;Magyarország;Kézdi-Kovács Zsolt, Elek Judit, Rózsa János, Szabó István, Novák Márk, Gábor Pál, Kardos Ferenc, Sára Sándor;Drahota Andrea, Balázs Ilona, Háver László;
Kivétel és szabály;Rules Don't Apply;Játékfilm;2016;127;Amerikai Egyesült Államok;Warren Beatty;;PG-13
Kojot;Kojot;Játékfilm;2015;127;Magyarország;Kostyál Márk;;
Ködben;In the Fog;Játékfilm;2012;127;Fehéroroszország, Németország;Sergei Loznitsa;;
Lidércfény;Jude;filmdráma;1996;127;GBR;Michael Winterbottom;Liam Cunningham, Christopher Eccleston, Kate Winslet;R
Macska-jaj;Crna macka, beli macor;vígjáték;1998;127;Jugoszlávia;Emir Kusturica;Florian Ajdini, Bajram Severdzan, Zabit Memedov;
Maraton életre halálra;Marathon man;kaland;1976;127;USA;John Schlesinger;Dustin Hoffman, Laurence Olivier, Roy Scheider;R
Marguerite - A tökéletlen hang;Marguerite;Játékfilm;2015;127;Belgium, Csehország, Franciaország;Xavier Giannoli;;R
Menedék;The Zookeeper's Wife;Játékfilm;2017;127;Amerikai Egyesült Államok;Niki Caro;;PG-13
Mi kell a nõnek?;What Women Want;Játékfilm;1800;127;NA;Ismeretlen;;
Mondák a magyar történelembõl;Mondák a magyar történelembõl;Animációs film;2004;127;Magyarország;Jankovics Marcell;;
Nibelung lakópark;Nibelung lakópark;Játékfilm;2009;127;NA;Mundruczó Kornél;Nagy Zsolt, Rába Roland, Péterfy Bori;
Perzsa nyelvleckék;Persian Lessons;Játékfilm;2020;127;Oroszország, Németország, Fehéroroszország;Vadim Perelman;Lars Eidinger, Leonie Benesch, Nahuel Pérez Biscayart;
Pókember 2 Vágatlan változat;SpiderMan 2 Extended Edition;Játékfilm;2004;127;USA;Sam Raimi;Tobey Maguire, Kirsten Dunst;
Polisse;Polisse;Játékfilm;2011;127;Franciaország;Maiwenn;;
Pret-a-Porter - Divatdiktátorok;Pret-a-Porter ;Játékfilm;1994;127;Amerikai Egyesült Államok;Robert Altman;Julia Roberts, Marcello Mastroianni, Sophia Loren;
Riddick - Bõvített változat;Riddick - Extended Edition;Játékfilm;2013;127;Amerikai Egyesült Államok;David Twohy;;
Sötét vizeken;Dark Waters;Játékfilm;2019;127;USA;Todd Haynes;Tim Robbins, Bill Camp, Mark Ruffalo, Anne Hathaway, Victor Garber;PG-13
Spider Man 2;Pókember 2.;Játékfilm;2004;127;Amerikai Egyesült Államok;Sam Raimi;James Franco, Tobey Maguire, Kirsten Dunst;
Suszter, szabó, baka, kém;Tinker Tailor Soldier Spy;Játékfilm;1800;127;NA;Ismeretlen;;
Szabad szerda;Mercredi, Folle journée!;vígjáték;2001;127;Franciaország;Pascal Thomas;Alessandra Martines, Victoria Lafaurie, Vincent Lindon;
Szerelmi krónika;Kronika wypadków milosnych;filmdráma;1987;127;Lengyelország;Andrzej Wajda;Tadeusz Konwicki, Piotr Wawrzynczak, Paulina Mlynarska;
Szex, mámor, rock'n'roll;Belgica;Játékfilm;2016;127;Franciaország, Belgium;Felix van Groeningen;;
Tetro;Tetro;Játékfilm;2009;127;Amerikai Egyesült Államok, Olaszország, Argentína, Spanyolország;Francis Ford Coppola;Vincent Gallo, Alden Ehrenreich, Maribel Verdú;
The Edukators;The Edukators;Játékfilm;2004;127;Ausztria, Németország;Hans Weingartner;Julia Jentsch, Daniel Brühl, Stipe Erceg;
The Expendables - A feláldozhatók 3;The Expendables 3.;Játékfilm;2014;127;Bulgária, Amerikai Egyesült Államok, Franciaország;Patrick Hughes;;PG-13
The world's fastes indian;The world's fastes indian;Egyéb;2005;127;Új-Zéland, Amerikai Egyesült Államok;Roger Donaldson;Saginaw Grant, Diane Ladd, Anthony Hopkins;
Vasököl;Real Steal;Játékfilm;1800;127;NA;Ismeretlen;;
Véletlen;Przypadek;filmdráma;1982;127;Lengyelország;Krzysztof Kieslowski;Tadeusz Konwicki, Boguslaw Linda, Zbigniew Zapasiewicz;
Vérkötelék;Blood ties;Játékfilm;2013;127;Franciaország;Guillaume Canet;;R
Walesa - A remény embere;Walesa;Játékfilm;2013;127;Amerikai Egyesült Államok;Andrzej Wajda;;
Yentl;Yentl;Játékfilm;1983;127;NA;Ismeretlen;;
150 milligramm;La fille de Brest;Játékfilm;2016;128;Franciaország;Emmanuelle Bercot;;
A bátrak háborúja;USS Indianapolis: Men of Courage;Játékfilm;2016;128;Amerikai Egyesült Államok;Mario Van Peebles;Nicolas Cage, James Remar, Tom Sizemore;R
A bíró és a gyilkos;Le juge et l'assassin;Játékfilm;1976;128;Franciaország;Bertrand Tavernier;Michel Galabru, Philippe Noiret, Isabelle Huppert;
A dolgok állása;State of Play;Játékfilm;2009;128;Egyesült Királyság, Amerikai Egyesült Államok, Franciaország;Kevin Macdonald;Rachel McAdams, Russell Crowe, Ben Affleck;
A Fáraó;Faraon;Játékfilm;1966;128;Lengyelország;Jerzy Kawalerowicz;Wieslawa Mazurkiewicz, Jerzy Zelnik, Barbara Brylska;
A gyûlölet, amit adtál;The Hate U Glve;Játékfilm;2018;128;USA;George Tillman Jr.;Amandla Stenberg, Anthony Mackie, Russell Hornsby, Regina Hall;PG-13
A gyûrûk ura;The Lord of the Rings;Animációs film;1978;128;Amerikai Egyesült Államok;Ralph Bakshi;;PG-13
A könyvelõ;The Accountant;Játékfilm;2016;128;Amerikai Egyesült Államok;Gavin O'Connor;;R
A rettegés foka (1991);Cape fear  (1991);Játékfilm;1991;128;Amerikai Egyesült Államok;Martin Scorsese;Jessica Lange, Robert De Niro, Nick Nolte;
A Royal Affair;En kongelig aff?re;Játékfilm;2012;128;Amerikai Egyesült Államok;Nikolaj Arcel;;R
A szellemíró;The Ghost Writer;Játékfilm;2010;128;Franciaország, Németország, Egyesült Királyság;Roman Polanski;Ewan McGregor, Kim Cattrall, Pierce Brosnan;
A szív bajnokai;The Blind Side;Játékfilm;2009;128;Amerikai Egyesült Államok;John Lee Hancock;Tim McGraw, Quinton Aaron, Sandra Bullock;
A szürke ötven árnyalata - Bõvített változat;Fifty Shades of Grey (Unseen version);Játékfilm;2015;128;Amerikai Egyesült Államok;Sam Taxlor-Johnson;;R
A tolmács;The Interpreter;Játékfilm;2005;128;Egyesült Királyság, Franciaország, Amerikai Egyesült Államok;Sydney Pollack;Nicole Kidman, Catherine Keener, Sean Penn;
A védelmezõ;The Equalizer;Játékfilm;2014;128;Amerikai Egyesült Államok;Antoine Fuqua;;R
A WikiLeaks-botrány;The Fifth Estate;Játékfilm;2013;128;Amerikai Egyesült Államok, Belgium, India;Bill Condon;;R
Amerika Kapitány: A tél katonája;Captain America: The Winter Soldier;Játékfilm;2014;128;Amerikai Egyesült Államok;Anthony Russo, Joe Russo;;PG-13
Amerikai nagybácsim;Mon oncle d'Amérique;filmdráma;1980;128;Franciaország;Alain Resnais;Nicole Garcia, Gérard Depardieu, Roger Pierre;PG
Amy - Az Amy Winehouse-sztori;Amy;Nem fikciós mûvek;2015;128;Egyesült Királyság;Asif Kapadia;;R
Andrew Lloyd Webber: The Royal Albert Hall Celebration;Andrew Lloyd Webber: The Royal Albert Hall Celebration;Nem fikciós mûvek;1998;128;Egyesült Királyság;David Mallet;;
Asszony férj nélkül;An Unmarried Woman;filmdráma;1978;128;USA;Paul Mazursky;Jill Claybourgh, Alan Bates, Michael Murphy;R
Az álmok fele;La mitad del cielo;filmdráma;1986;128;Spanyolország;Manuel Gutiérrez Aragón;Ángela Molina, Fernando Fernan Gómez, Margarita Lozano;
Az aranyalma;Od zlata jabuka;társadalmi dráma;1986;128;Jugoszlávia;Nikola Stojanovic;Danilo Lazovic, Ljuba Tadic, Nenad Nenadovic;
Az éjszaka törvénye;Live By Night;Játékfilm;2016;128;Amerikai Egyesült Államok;Ben Affleck;;R
Az osztály;Entre les Murs;Játékfilm;2008;128;Franciaország;Laurent Cantet;Laura Baquela, Nassim Amrabt, François Bégaudeau;
Bocsáss meg, madárijesztõ!;Csucselo;ifjúsági;1983;128;Szovjetunió;Rolan Bikov;Jurij Nyikulin, Jelena Szanajeva, Kristina Orbakaite;
Borotvaélen;Razer's Edge;Játékfilm;1984;128;Amerikai Egyesült Államok;John Byrum;Bill Murray, Theresa Russell, Catherine Hicks;
Cape fear - A rettegés foka;Cape Fear;thriller;1991;128;USA;Martin Scorsese;Robert De Niro, Nick Nolte, Jessica Lange;R
Célkeresztben;In the Line of Fire;Játékfilm;1993;128;Amerikai Egyesült Államok;Wolfgang Petersen;René Russo, John Malkovich, Clint Eastwood;
Déja Vu;Déja Vu;Játékfilm;2006;128;Amerikai Egyesült Államok;Tony Scott;Val Kilmer, Denzel Washington, Paula Patton;
Ég velünk!;Keeping the Faith;Játékfilm;2000;128;Amerikai Egyesült Államok;Edward Norton;Jenna Elfman, Ben Stiller, Edward Norton;
Éjjel-nappal;Night and day;Játékfilm;1946;128;Amerikai Egyesült Államok;Michael Curtiz;Cary Grant, Monty Woolley, Alexis Smith;
Elhurcolva;Abduction;Játékfilm;1800;128;NA;Ismeretlen;;
Eltûntnek nyilvánítva;Missing;bûnügyi;1981;128;USA;Costa Gavras;Sissy Spacek, Melanie Mayron, Jack Lemmon;PG
Érettségi;Bacalaureat;Játékfilm;2016;128;Románia;Cristian Mungiu;;R
És a hajó megy…;E la nave va;Egyéb;1983;128;Olaszország, Franciaország;Federico Fellini;Victor Poletti, Barbara Jefford, Freddie Jones;
És ne vígy minket kísértésbe;És ne vígy minket kísértésbe;dokumentum;1993;128;Magyarország;Ember Judit;Filó Judit, Balogh Mari, Filó Ferenc;
Farkasok birodalma;Fitness alakformálás;Játékfilm;2005;128;Franciaország;Chris Nahon;Arly Jover, Jocelyn Quivrin, Jean Reno;
Földi ûrutazás;Capricorn one;kaland;1978;128;USA;Peter Hyams;Elliott Gould, James Brolin, Telly Savalas;PG
Ghost;Ghost;Játékfilm;1990;128;Amerikai Egyesült Államok;Jerry Zucker;Demi Moore, Patrick Swayze, Tony Goldwyn;
Gyilkos(ok);Assasin(s);Játékfilm;1997;128;Franciaország;Mathieu Kassovitz;Michel Serrault, Mathieu Kassovitz, Mehdi Benoufa;
Gyilkosság az Orient expresszen;Murder on the Orient express;Játékfilm;1974;128;Egyesült Királyság;Sidney Lumet;Martin Balsam, Lauren Bacall, Albert Finney;
Happy ending;Happy ending;Egyéb;2005;128;Amerikai Egyesült Államok;Don Roos;Lisa Kudrow, Jesse Bradford, Steve Coogan;
Jobs - Gondolkozz másképp;Jobs;Játékfilm;2013;128;Svájc, Amerikai Egyesült Államok;Joshua Michael Stern;;PG-13
Jurassic World: Bukott birodalom;Jurassic World: Fallen Kingdom;Játékfilm;2018;128;Amerikai Egyesült Államok;J. A. Bayona;Chris Pratt;PG-13
Királyok anyja;Matka Królów;filmdráma;1986;128;Lengyelország;Janusz Zaorski;Magda Teresa Wójcik, Boguslaw Linda, Zbigniew Zapasiewicz;
Kiskirály;Oligarkh;filmdráma;2002;128;Németország, Franciaország, Oroszország;Pavel Lungin;Vladimir Mashkov, Levani Outchaneichvili, Mariya Mironova;
Kormányzóválasztás;Silver City;Játékfilm;2004;128;Amerikai Egyesült Államok;John Sayles;Richard Dreyfuss, Danny Huston, Chris Cooper;
Lost in Space;Lost in Space;Játékfilm;1998;128;Amerikai Egyesült Államok;Stephen Hopkins;Gary Oldman, Matt LeBlanc, William Hurt;
Marlene;Marlene;Játékfilm;2000;128;Németország, Egyesült Királyság;Joseph Vilsmaier;Herbert Knaup, Götz Otto, Katja Flint;
Marvel Kapitány;Captain Marvel;Játékfilm;2019;128;USA;Ryan Fleck, Anna Boden;Djimon Hounsou, Clark Gregg, Gemma Chan, Brie Larson, Mckenna Grace, Lee Pace, Ben Mendelsohn, Samuel L. Jackson, Jude Law, Colin Ford;PG-13
Micsoda csapat!;A League of Their Own;Játékfilm;1992;128;Amerikai Egyesült Államok;Penny Marshall;;PG
Milk;Milk;Játékfilm;2008;128;Amerikai Egyesült Államok;Gus Van Sant;Sean Penn, Emile Hirsch, Josh Brolin;
Minden végzet nehéz;Somthing's gotta give;Játékfilm;2003;128;Amerikai Egyesült Államok;Nancy Meyers;Jack Nicholson, Diane Keaton, Keanu Reeves;
Missouri fejvadász;Missouri Breaks;filmdráma;1976;128;USA;Arthur Penn;Marlon Brando, Jack Nicholson, Randy Quaid;PG
Modigliani;Modigliani;Játékfilm;2004;128;Németország, Olaszország, Franciaország, Egyesült Királyság, Románia, Amerikai Egyesült Államok;Mick Davis;Elsa Zylberstein, Omid Djalili, Andy Garcia;
Narajama balladája;Narayama bushiko;filmdráma;1983;128;Japán;Imamura Sohej;Hidari Tonpei, Ogata Ken, Saka-Mato Sumiko;
Nyugaton a helyzet változatlan;All quiet on the western front;Játékfilm;1930;128;Amerikai Egyesült Államok;Lewis Milestone;Louis Wolheim, John Wray, Lew Ayres;
Óceánok úrnõi;Puen yai jon salad;Játékfilm;2008;128;Thaiföld;Nonzee Nimibutr;;R
Pi élete (3D);Life of Pi (3D);Játékfilm;2012;128;Amerikai Egyesült Államok;Ang Lee;;PG
Reneszánsz ember;Renaissance Man;vígjáték;1994;128;USA;Penny Marshall;James Remar, Gregory Hines, Danny DeVito;PG-13
Szép remények;Great Expectations;Játékfilm;2012;128;Egyesült Királyság;Mike Newell;;PG-13
Szex és Lucia;Lucía y el sexo;romantikus - dráma;2001;128;Spanyolország;Julio Medem;Paz Vega, Najwa Nimri, Tristán Ulloa;
Született július 4-én;Born on teh Fourth of July;Játékfilm;1989;128;Amerikai Egyesült Államok;Oliver Stone;Raymond J. Barry, Caroline Kava, Tom Cruise;
Terminál;The Terminal;Játékfilm;2004;128;Amerikai Egyesült Államok;Steven Spielberg;Stanley Tucci, Catherine Zeta-Jones, Tom Hanks;
Valentino;Valentino;Játékfilm;1977;128;Egyesült Királyság, Amerikai Egyesült Államok;Ken Russell;Leslie Caron, Rudolf Nureyev, Michelle Phillips;
2046;2046;Játékfilm;2004;129;Kína, Franciaország, Hongkong, Németország;Kar Wai Wong;Tony Leung-Chiu Wai, Li Gong, Takuya Kimura;
12 majom;12 Monkeys;Játékfilm;1995;129;Amerikai Egyesült Államok;Terry Gilliam;Bruce Willis, Brad Pitt, Madeleine Stowe;
A belsõ ember;Inside Man;Játékfilm;2006;129;Amerikai Egyesült Államok;Spike Lee;Jodie Foster, Clive Owen, Denzel Washington;
A birodalom visszavág;The Empire Strikes Back;sci-fi;1980;129;USA;Irvin Kershner;Mark Hamill, Carrie Fisher, Harrison Ford;PG
A bosszú ura;Boksuneun naui geot;Játékfilm;2002;129;Dél-Korea;Chan-Wook Park;Du-na Bae, Kang-ho Song, Ha-kyun Shin;
A farmer felesége;The farmer's wife;Játékfilm;1928;129;Egyesült Királyság;Alfred Hitchcock;Gordon Harker, Lillian Hall-Davis, Jameson Thomas;
A halál jele;Memories of Murder;Játékfilm;2003;129;Dél-Korea;Joon-ho Bong;Roe-ha Kim, Sang-kyung Kim, Kang-ho Song;
A keresés;The Search;Játékfilm;2014;129;Franciaország;Michael Hazanavicius;;
